bill	bill_id	chamber	roll_call_id	date	tally	rolls_in_chamber	engrossed_texts	status	chapter	question_from_history	title	description	disposition	reason
H0932	2135734	senate	1674202	2026-03-31	32-0	1	0	4	301	Read third time in full -- PASSED 32-0-3	States findings of the Legislature and provides for an advisory question regarding the state gun of Idaho to be placed on the ballot before the voters.	STATE GUN -- States findings of the Legislature and provides for an advisory question regarding the state gun of Idaho to be placed on the ballot before the voters.	out-of-gate:not-divided	
H0933	2136318	house	1667228	2026-03-20	47-22	1	0	4	193		Relates to the appropriation to the Commission on Aging for fiscal year 2027.	APPROPRIATIONS -- COMMISSION ON AGING -- Relates to the appropriation to the Commission on Aging for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
H0933	2136318	senate	1669122	2026-03-24	28-5	1	0	4	193	Read third time in full -- PASSED 28-5-2 -Engelking	Relates to the appropriation to the Commission on Aging for fiscal year 2027.	APPROPRIATIONS -- COMMISSION ON AGING -- Relates to the appropriation to the Commission on Aging for fiscal year 2027.	out-of-gate:not-divided	
H0934	2136196	house	1667668	2026-03-23	44-24	1	0	4	302		Amends existing law to revise provisions regarding the Idaho Parental Choice Tax Credit.	TAXATION -- Amends existing law to revise provisions regarding the Idaho Parental Choice Tax Credit.	dropped:selection	revises the Idaho Parental Choice Tax Credit; the school-choice line puts it on the barred general label
H0934	2136196	senate	1674047	2026-03-31	23-12	1	0	4	302	Read third time in full -- PASSED 23-12-0	Amends existing law to revise provisions regarding the Idaho Parental Choice Tax Credit.	TAXATION -- Amends existing law to revise provisions regarding the Idaho Parental Choice Tax Credit.	dropped:selection	revises the Idaho Parental Choice Tax Credit; the school-choice line puts it on the barred general label
H0935	2136290	house	1667469	2026-03-23	59-9	1	0	4	298	Read Third Time in Full -- PASSED 59-9-2	Amends and adds to existing law to consolidate provisions regarding denturitry licensure.	DENTURITRY -- Amends and adds to existing law to consolidate provisions regarding denturitry licensure.	out-of-gate:not-divided	
H0935	2136290	senate	1674087	2026-03-31	34-0	1	0	4	298	Read third time in full -- PASSED 34-0-1	Amends and adds to existing law to consolidate provisions regarding denturitry licensure.	DENTURITRY -- Amends and adds to existing law to consolidate provisions regarding denturitry licensure.	out-of-gate:not-divided	
H0936	2136553	house	1669087	2026-03-24	37-31	1	0	2			Amends Senate Bill 1326a to revise a definition and revise provisions regarding federal government agents and local coordination.	PROPERTY -- Amends Senate Bill 1326a to revise a definition and revise provisions regarding federal government agents and local coordination.	out-of-gate:not-enacted	
H0939	2137245	house	1669080	2026-03-24	67-1	1	0	4	297		Amends existing law regarding the use of certain technologies.	HUNTING -- Amends existing law regarding the use of certain technologies.	out-of-gate:not-divided	
H0939	2137245	senate	1674004	2026-03-31	29-6	1	0	4	297	Read third time in full -- PASSED 29-6-0	Amends existing law regarding the use of certain technologies.	HUNTING -- Amends existing law regarding the use of certain technologies.	out-of-gate:not-divided	
H0940	2137507	house	1669802	2026-03-25	48-22	1	0	4	319		Amends existing law to revise provisions regarding the Idaho Digital Learning Academy.	EDUCATION -- Amends existing law to revise provisions regarding the Idaho Digital Learning Academy.	candidate:unbatched	
H0940	2137507	senate	1675471	2026-04-01	31-3	1	0	4	319	Read third time in full -- PASSED 31-3-1	Amends existing law to revise provisions regarding the Idaho Digital Learning Academy.	EDUCATION -- Amends existing law to revise provisions regarding the Idaho Digital Learning Academy.	out-of-gate:not-divided	
H0942	2137557	house	1670048	2026-03-25	45-22	1	0	4	270		Relates to the appropriation from the Idaho Millennium Income Fund for fiscal year 2027.	APPROPRIATIONS -- MILLENNIUM INCOME FUND -- Relates to the appropriation from the Idaho Millennium Income Fund for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
H0942	2137557	senate	1673395	2026-03-30	24-11	1	0	4	270	Read third time in full -- PASSED 24-11-0	Relates to the appropriation from the Idaho Millennium Income Fund for fiscal year 2027.	APPROPRIATIONS -- MILLENNIUM INCOME FUND -- Relates to the appropriation from the Idaho Millennium Income Fund for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
H0948	2138161	house	1673396	2026-03-30	61-4	1	0	2			Amends existing law to provide for the Legislative Services Office to conduct revenue analysis.	LEGISLATIVE SERVICES OFFICE -- Amends existing law to provide for the Legislative Services Office to conduct revenue analysis.	out-of-gate:not-enacted	
H0949	2138152	house	1671315	2026-03-26	69-1	1	0	4	339		Relates to the appropriation to the Workforce Development Council and the STEM Action Center for fiscal years 2026 and 2027.	APPROPRIATIONS -- WORKFORCE DEVELOPMENT COUNCIL AND STEM ACTION CENTER -- Relates to the appropriation to the Workforce Development Council and the STEM Action Center for fiscal years 2026 and 2027.	out-of-gate:not-divided	
H0949	2138152	senate	1675349	2026-04-01	33-0	1	0	4	339	Read third time in full -- PASSED 33-0-2 -Engelking	Relates to the appropriation to the Workforce Development Council and the STEM Action Center for fiscal years 2026 and 2027.	APPROPRIATIONS -- WORKFORCE DEVELOPMENT COUNCIL AND STEM ACTION CENTER -- Relates to the appropriation to the Workforce Development Council and the STEM Action Center for fiscal years 2026 and 2027.	out-of-gate:not-divided	
H0950	2138102	house	1671319	2026-03-26	60-10	1	0	4	338		Appropriates $200,000 to the Legislature for fiscal year 2026 for the Medicaid Review Panel.	APPROPRIATIONS -- LEGISLATURE -- Appropriates $200,000 to the Legislature for fiscal year 2026 for the Medicaid Review Panel.	out-of-gate:not-divided	
H0950	2138102	senate	1675320	2026-04-01	24-10	1	0	4	338	Read third time in full -- PASSED 24-10-1	Appropriates $200,000 to the Legislature for fiscal year 2026 for the Medicaid Review Panel.	APPROPRIATIONS -- LEGISLATURE -- Appropriates $200,000 to the Legislature for fiscal year 2026 for the Medicaid Review Panel.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
H0951	2138077	house	1671397	2026-03-26	33-37	1	0	1			Relates to the appropriation to the Office of the Attorney General for fiscal years 2026 and 2027.	APPROPRIATIONS -- OFFICE OF THE ATTORNEY GENERAL -- Relates to the appropriation to the Office of the Attorney General for fiscal years 2026 and 2027.	out-of-gate:not-enacted	
H0952	2138590	house	1671972	2026-03-27	67-0	1	0	4	322		Relates to the appropriation to the Office of the Secretary of State for fiscal year 2027.	APPROPRIATIONS -- OFFICE OF THE SECRETARY OF STATE -- Relates to the appropriation to the Office of the Secretary of State for fiscal year 2027.	out-of-gate:not-divided	
H0952	2138590	senate	1675332	2026-04-01	33-1	1	0	4	322	Read third time in full -- PASSED 33-1-1	Relates to the appropriation to the Office of the Secretary of State for fiscal year 2027.	APPROPRIATIONS -- OFFICE OF THE SECRETARY OF STATE -- Relates to the appropriation to the Office of the Secretary of State for fiscal year 2027.	out-of-gate:not-divided	
H0957	2138845	house	1673126	2026-03-30	68-0	1	0	4	310		Repeals existing law to remove outdated or unnecessary provisions.	DEPARTMENT OF WATER RESOURCES -- Repeals existing law to remove outdated or unnecessary provisions.	out-of-gate:not-divided	
H0957	2138845	senate	1675316	2026-04-01	35-0	1	0	4	310	Read third time in full -- PASSED 35-0-0	Repeals existing law to remove outdated or unnecessary provisions.	DEPARTMENT OF WATER RESOURCES -- Repeals existing law to remove outdated or unnecessary provisions.	out-of-gate:not-divided	
H0959	2139061	house	1672935	2026-03-30	67-0	1	0	4	316		Amends and adds to existing law to provide for an initiative petition to raise or lower the property tax budgets for fire protection districts and ambulance ser	TAXATION -- Amends and adds to existing law to provide for an initiative petition to raise or lower the property tax budgets for fire protection districts and ambulance service districts and to revise provisions regardin	out-of-gate:not-divided	
H0959	2139061	senate	1676323	2026-04-02	33-0	1	0	4	316	Read third time in full -- PASSED 33-0-2	Amends and adds to existing law to provide for an initiative petition to raise or lower the property tax budgets for fire protection districts and ambulance ser	TAXATION -- Amends and adds to existing law to provide for an initiative petition to raise or lower the property tax budgets for fire protection districts and ambulance service districts and to revise provisions regardin	out-of-gate:not-divided	
H0964	2139097	house	1673054	2026-03-30	36-30	1	0	4	303		Relates to the appropriation to the Department of Fish and Game for fiscal year 2027.	APPROPRIATIONS -- DEPARTMENT OF FISH AND GAME -- Relates to the appropriation to the Department of Fish and Game for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
H0964	2139097	senate	1675337	2026-04-01	21-14	1	0	4	303	Read third time in full -- PASSED 21-14-0	Relates to the appropriation to the Department of Fish and Game for fiscal year 2027.	APPROPRIATIONS -- DEPARTMENT OF FISH AND GAME -- Relates to the appropriation to the Department of Fish and Game for fiscal year 2027.	excluded:appropriations	agency budget bill; appropriations are excluded by standing campaign rule
H0965	2139047	house	1673368	2026-03-30	55-11	1	0	4	305		Relates to the appropriation to the Office of Species, Minerals, and Energy Coordination and the Idaho State Historical Society for fiscal year 2027.	APPROPRIATIONS -- SMEC & ISHS -- Relates to the appropriation to the Office of Species, Minerals, and Energy Coordination and the Idaho State Historical Society for fiscal year 2027.	out-of-gate:not-divided	
H0965	2139047	senate	1675483	2026-04-01	30-5	1	0	4	305	Read third time in full -- PASSED 30-5-0	Relates to the appropriation to the Office of Species, Minerals, and Energy Coordination and the Idaho State Historical Society for fiscal year 2027.	APPROPRIATIONS -- SMEC & ISHS -- Relates to the appropriation to the Office of Species, Minerals, and Energy Coordination and the Idaho State Historical Society for fiscal year 2027.	out-of-gate:not-divided	
H0966	2139082	house	1673407	2026-03-30	58-8	1	0	4	304		Relates to the appropriation to the Department of Correction for fiscal year 2027.	APPROPRIATIONS -- DEPARTMENT OF CORRECTION -- Relates to the appropriation to the Department of Correction for fiscal year 2027.	out-of-gate:not-divided	
